row ID,row m/z,row retention time,오미자 중국1,오미자 중국2,오미자 중국3,오미자 중국4,오미자 중국5,오미자 중국6,오미자 중국7,오미자 중국8,오미자 중국9,오미자 중국10,오미자 중국11,오미자 중국12,오미자 중국13,오미자 중국14,오미자 중국15,오미자 중국16,오미자 중국17,오미자 중국18,오미자 중국19,오미자 중국20,오미자 중국21,오미자 중국22,오미자 중국23,오미자 중국24,오미자 중국25,오미자 중국26,오미자 중국27,오미자 한국1,오미자 한국2,오미자 한국3,오미자 한국4,오미자 한국5,오미자 한국6,오미자 한국7,오미자 한국8,오미자 한국9,오미자 한국10,오미자 한국11,오미자 한국12,오미자 한국13,오미자 한국14,오미자 한국15,오미자 한국16,오미자 한국17,오미자 한국18,오미자 한국19,오미자 한국20,오미자 한국21,오미자 한국22,오미자 한국23,오미자 한국24,오미자 한국25,오미자 한국26,오미자 한국27,오미자 한국28,오미자 한국29,오미자 한국30
81,147.0584608,35.93620317,0,0,0,0,0,0,1.17E+07,0,1.47E+07,0,1.49E+07,1.26E+07,1.16E+07,0,9828499.313,0,1.17E+07,0,0,0,3373359.871,0,0,0,0,2.06E+07,2.01E+07,0,0,2.05E+07,0,1.82E+07,0,0,0,0,0,0,0,0,2.08E+07,2.37E+07,0,0,0,1.87E+07,2.11E+07,2.16E+07,0,0,0,0,2.21E+07,1.98E+07,2.20E+07,0,2.42E+07
82,147.0534603,37.6773869,3163051.376,119490.191,0,0,0,0,0,112220.305,0,0,268455.279,1277648.385,2257836.848,4391020.91,1025459.21,809434.218,0,1399930.537,0,193878.544,0,0,3029784.044,0,3635400.247,398222.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,147.0538969,38.36633906,6601772.785,710000.986,1677592.416,1661273.798,555621.779,668569.259,1525839.785,673545.167,0,0,1076853.369,1386547.692,5836820.979,848991.626,3273963.543,578462.155,790605.229,1142187.668,0,1044582.297,574211.533,972868.185,742770.325,0,2855507.538,1350230.639,2751798.951,0,2900742.134,0,0,5018099.199,5029232.994,4529850.417,4680459.189,5357239.749,0,0,0,0,0,0,0,0,0,2593879.303,5239896.996,4891465.517,0,0,0,0,0,0,0,0,0
84,147.0531419,38.73583788,0,533475.682,0,0,411441.651,497661.866,1158596.114,534072.601,1500723.902,0,816054.12,1124332.431,0,644112.064,0,451524.616,597458.057,0,790508.275,769905.106,425774.746,719343.72,557476.441,0,0,998546.192,2054762.789,0,2844756.213,0,0,0,118297.566,0,0,0,0,0,0,0,0,0,0,0,0,2166861.19,0,0,0,0,0,0,0,2313249.625,0,0,0
85,147.0539973,39.85938974,2886118.281,0,0,0,217424.999,0,566548,0,0,0,423204.737,0,0,239871.022,0,182651.453,359520.939,332918.486,0,0,257141.71,0,174194.157,0,0,554644.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963078.214,3037422.991,0,0,0,0,0,0,0,0,0,0
86,147.046463,46.43611667,0,0,0,0,0,0,0,0,0,0,166405.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,147.0511271,66.55672111,1812349.019,0,0,0,0,0,517145.911,0,680318.639,0,181356.169,500709.713,805512.635,192971.808,0,98002.515,0,240978.393,0,212195.36,0,0,178871.385,0,0,0,423298.748,0,379285.639,0,0,0,0,0,0,1131767.582,0,0,0,0,0,0,0,0,809271.725,0,0,0,0,0,0,0,0,0,0,0,0
88,148.058157,32.48738403,0,432394.445,350747.548,291712.173,0,0,120901.737,0,251353.982,0,308937.168,152102.665,0,0,0,0,381997.013,0,451535.734,0,0,214423.351,0,447845.424,0,394770.597,366534.733,108862.841,0,0,0,0,179903.625,182308.12,0,0,154035.366,155801.782,151011.489,139930.177,126850.945,187508.303,0,0,149560.216,0,0,0,0,0,0,0,373559.783,0,0,0,0
89,148.0597063,33.6078598,0,96484.588,133425.817,113850.2,0,0,0,0,118165.704,176932.928,124594.889,0,0,0,0,0,0,0,120783.066,97888.224,0,0,0,129908.896,0,92205.371,93225.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159649.297,159341.313,145226.256,154636.255,158015.069,188761.224
90,148.0571037,35.78751167,191417.665,790670.752,745905.537,718534.536,392057.423,216253.66,0,199748.453,666135.771,999403.076,993522.343,219628.61,421371.178,283322.012,406487.974,0,159252.345,0,0,322840.361,0,999390.861,0,836855.312,0,0,0,0,0,0,0,962176.084,1075656.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,148.0569017,36.01825595,0,2900913.928,3589164.654,3269451.188,0,0,0,0,3137470.421,3963088.235,3211714.137,0,0,0,0,0,0,0,240812.276,0,433041.708,1835617.167,0,3083701.968,0,1297893.217,0,0,0,0,0,4236318.921,0,0,0,0,0,0,5615781.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5119316.786,0
92,148.0544476,38.51366389,1061386.782,0,262842.774,246939.344,0,0,0,0,0,180252.494,157477.018,213667.99,926918.359,0,512643.107,0,0,160814.951,0,153942.033,0,141787.742,0,0,447726.202,206881.331,0,0,0,0,0,0,915973.777,679754.68,0,0,0,0,639353.578,0,0,0,761985.791,0,0,0,0,0,0,0,0,0,0,0,0,431432.322,0
93,148.0587416,39.32681508,1980461.403,292052.595,0,0,205431.9,269798.022,558421.242,235368.925,629231.397,483702.779,366549.924,463371.266,1659677.365,195266.749,1004125.776,153647.351,340513.686,347368.652,0,381038.508,226914.525,387874.195,141448.672,314752.919,704739.161,524439.843,1036589.016,1884975.361,1142981.279,1119497.543,0,0,0,0,1588768.722,1737263.746,1733991.338,605298.746,1411489.532,1775962.996,1493047.005,1798121.033,0,0,1641789.341,853335.504,0,1645079.988,0,0,0,0,1595057.65,1136198.519,1512489.262,1131814.052,0
94,148.078654,68.363825,0,74469.235,0,0,0,69953.889,0,98991.705,0,0,130186.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155637.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127380.043,0,0,0,0,0,0,0,0,0,0,0,0,0
95,149.0423199,32.48808056,0,461029.613,380704.532,320872.477,0,0,138861.801,0,272733.398,0,340884.383,174332.241,0,0,0,0,407723.381,0,486904.558,0,0,249292.11,0,508168.876,0,423884.749,393378.013,137301.568,0,0,0,0,196381.745,200219.656,0,0,171791.286,159389.984,166427.601,155269.289,141362.497,207825.663,0,0,165934.92,0,0,0,0,0,0,0,406193.863,0,0,0,0
96,149.0475464,33.60825556,0,132268.619,160728.665,138568.696,0,116984.672,0,0,0,214365.08,149913.505,0,0,0,0,0,114404.744,0,0,118473.36,0,0,0,155805.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198738.624,192652.305,174591.464,191282.735,191752.629,224955.904
97,149.0476074,35.79131771,0,0,601628.082,597578.128,146609.924,235169.763,0,147423.949,0,838156.228,793512.537,219904.889,316647.186,112631.885,303551.518,0,233703.933,0,306126.083,238181.753,0,835373.588,0,0,0,0,0,0,0,0,0,0,1018542.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,149.0461392,35.94345926,0,628400.076,3350522.333,3104677.685,0,0,0,0,548847.507,3769349.753,3138292.622,0,0,0,0,0,0,0,225780.315,0,171591.234,0,0,666435.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,149.0513739,39.34017538,1230285.996,179916.396,0,0,126073.749,154692.216,362272.378,148159.653,393090.397,296070.9,232309.94,283113.795,1027299.046,0,627596,0,214438.918,219552.036,0,237892.148,132966.974,248553.371,0,197903.519,442420.577,328408.651,646842.552,1162068.109,712514.207,686062.296,0,970904.787,0,0,972040.15,1073004.554,1079478.522,380436.21,881656.188,1085719.814,927546.182,1107618.49,0,0,1023614.629,525986.009,1259231.145,1030935.22,1184905.138,1284629.961,1246894.216,0,986585.315,690863.128,940256.23,686331.248,0
100,151.0422343,35.80852389,0,155451.719,141595.224,0,0,146325.34,0,126555.351,0,179746.539,199872.764,0,0,0,0,0,0,0,0,151567.732,0,202375.532,0,168135.127,0,340519.702,170913.758,0,0,0,280726.409,143305.719,268353.543,280561.361,0,251103.713,282620.119,0,238928.289,250872.962,0,265089.552,257546.138,0,0,0,242323.028,244229.657,257991.928,292082.343,295925.128,270683.042,231858.532,0,281488.432,0,268207.507
101,153.0129153,33.60762593,0,183514.953,215009.409,185829.232,88351.56,151136.44,0,108577.057,0,282106.984,213780.072,115541.001,0,0,0,0,151438.136,0,0,156914.704,0,0,0,220199.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268627.112,277895.144,237221.44,263345.47,253358.429,310882.184
102,157.0516599,32.49055417,0,359204.357,271343.909,231759.361,0,0,95397.233,0,202117.638,0,251522.112,124887.041,0,0,0,0,306742.182,0,364140.655,0,0,164948.456,0,369113.456,0,320905.913,278867.073,0,0,0,0,0,131662.586,146989.904,0,0,105520.923,108668.097,120034.561,111644.161,101079.689,153192.279,0,0,101330.522,0,0,0,0,0,0,0,0,0,292442.23,0,317168.312
103,160.0583694,39.87344611,0,177925.153,0,0,0,179012.949,0,157046.509,386589.308,256621.607,195512.06,267279.9,1342415.405,132701.176,645108.218,0,203149.117,174677.343,0,206422.141,143621.52,231524.471,0,195913.39,424571.077,0,0,0,790619.64,755339.666,1373141.201,1239630.108,1487988.049,0,0,1415488.353,1433876.745,342014.464,0,0,1149979.537,0,0,0,1337146.689,0,0,0,0,0,0,0,0,739983.946,1205720.389,759653.739,0
104,161.0651,39.30974345,1917457.147,230468.892,0,0,142341.669,192574.488,453319.466,183301.461,537947.125,380171.892,297636.588,378825.434,1559610.862,151481.629,0,0,274320.382,283100.94,0,314935.46,164319.678,318551.323,0,256688.039,617507.089,450871.891,0,0,0,1001080.815,0,0,1670045.885,1478069.197,0,0,0,518369.474,1348125.268,0,0,0,0,0,1574511.269,742438.913,0,0,0,0,0,0,0,1019713.512,0,0,0
105,163.0431433,32.48967083,0,357987.429,277914.717,241811.513,0,0,105829.929,0,215412.422,0,261091.496,138689.073,0,0,0,0,308369.342,0,368696.679,0,0,187275.431,0,372899.016,0,325651.873,310330.357,98773.361,0,0,0,0,152687.929,158763.128,0,0,126023.207,119616.769,128661.729,121744.313,110519.841,161665.607,0,0,121460.729,0,0,0,0,0,0,0,0,0,0,0,316569.616
106,163.047997,33.60728444,0,118234.643,0,0,0,98618.972,0,0,133600.352,193290.624,135693.313,0,0,0,0,0,103578.016,0,0,107317.432,0,0,0,0,0,101129.131,116637.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171187.457,172358.769,159224.56,170900.351,175068.493,200074.352
107,167.0350693,35.78117101,0,181811.207,0,0,137847.208,175429.716,0,158813.63,0,220187.354,230081.756,153181.142,133018.75,0,141145.485,0,0,0,0,178051.628,0,227461.244,0,207579.403,0,269853.315,208429.629,0,0,0,0,168365.319,168854.227,0,173621.923,181397.051,201664.002,149003.164,179064.771,0,0,0,0,0,0,0,184611.428,0,0,0,0,0,0,147754.262,0,0,0
108,169.0395393,66.55812833,1124540.495,0,0,0,0,0,280472.392,0,382275.392,0,75374.908,267768.098,396289.906,101817.824,244840.985,0,0,107315.58,0,93103.834,0,0,97398.241,0,225703.112,0,134836.553,216531.652,99504.009,0,0,0,0,0,0,0,0,0,466163.137,0,351833.961,0,0,0,346471.657,0,0,538999.6,0,474738.649,0,0,0,0,0,0,0
109,173.0456642,32.50061569,0,232819.869,163540.937,156538.273,0,0,0,0,136733.262,0,166421.128,0,0,0,0,0,202671.422,0,235238.711,0,0,0,0,234850.408,0,201195.257,175336.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100935.719,0,0,0,0,0,0,0,0,0,170508.272,190282.088,161368.36,182789.262,161860.437,196402.792
110,181.0521224,35.78857807,0,150525.231,141570.904,0,0,136680.528,0,125840.831,0,166421.052,197924.78,140901.926,0,0,0,0,0,0,0,151977.636,0,194638.332,0,168795.335,0,236002.275,166121.126,0,0,0,0,142067.575,0,0,0,0,161328.851,0,0,0,0,0,0,0,0,0,148926.04,0,0,175822.45,179474.579,157306.099,0,0,173811.546,0,0
111,183.0337267,32.49490702,0,288360.597,215465.585,189057.921,0,0,0,0,166922.63,0,207424.464,104008.065,0,0,0,0,243732.958,0,293781.343,0,0,139142.56,0,294104.192,0,262155.361,222760.473,0,0,0,0,0,99375.883,121390.488,0,0,0,0,91190.832,84652.746,0,128077.535,0,0,0,0,0,0,0,0,0,0,0,219578.575,239031.478,0,0
112,183.0317213,33.61029074,0,114527.555,143871.705,123879.728,0,93515.708,0,0,0,189846.552,123369.25,0,0,0,0,0,100897.784,0,0,95475.873,0,0,0,140652.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,183.0374548,36.11493077,513980.203,0,0,0,0,0,0,0,0,2335619.908,2016208.14,0,0,0,0,441737.044,0,951994.714,0,0,0,1336384.778,769746.761,0,821543.001,2658438.894,2660145.453,2820102.047,3353677.835,3107079.418,3513557.634,2532066.597,3439597.755,3598436.12,3111126.939,3433520.165,3439538.437,2992263.145,3386627.626,3333894.201,3088333.709,3617071.306,3757077.715,0,3378580.14,2876065.863,3098846.918,3200676.524,3243989.02,3649864.06,3626251.202,3329159.371,3363991.34,2991153.499,3268085.309,3100021.221,3602002.506
114,184.0389813,36.08659,0,265069.52,0,0,200911.985,243658.416,0,206028.377,0,353897.85,314711.395,242170.736,246308.757,217554.961,0,0,243098.901,0,0,264574.152,0,0,0,291878.333,0,0,414015.474,0,0,497854.807,0,0,0,578909.113,494017.476,549954.475,553342.267,0,539575.85,0,0,0,0,0,540426.306,447191.047,0,507221.459,529620.499,0,0,0,0,478801.953,0,499784.58,0
115,185.0497875,32.50364167,0,205234.806,156079.009,125641.258,0,0,0,0,112728.592,0,151811.768,0,0,0,0,0,181059.758,0,214680.255,0,0,0,0,208933.199,0,188508.385,163999.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149548.761,162470.882,152388.384,166122.946,148189.229,188540.072
116,185.0454237,36.01935926,146480.526,0,0,0,0,0,0,0,0,742347.88,623708.602,483440.351,490314.004,432607.608,382842.928,130690.999,491493.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,189.0695151,35.791983,0,550425.173,489032.108,405511.795,360895.408,501980.794,245005.796,459995.715,411180.61,799682.499,711542.618,435292.764,422422.666,301481.116,388501.174,0,296751.949,228946.237,0,542784.202,0,696931.288,233306.809,602561.561,0,1106452.426,810157.314,638732.116,591242.733,579141.851,976496.333,666469.398,1003297.558,886198.44,723719.796,841961.513,880159.873,659249.475,793075.411,825576.658,546305.127,878014.857,847369.281,0,679931.638,515472.276,786064.738,728237.253,851752.292,970725.448,0,934573.921,768124.222,653471.101,898931.275,638257.402,996443.752
118,189.0677706,36.00874444,0,0,400948.469,364601.493,0,0,0,0,0,427004.53,354631.979,273536.712,281221.821,240315.945,214725.289,0,289675.821,0,386375.075,0,404830.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545982.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,189.0610998,38.36444211,1701377.238,155795.629,284171.91,0,0,144428.832,0,145916.151,412599.326,256379.19,247882.618,309277.422,1485241.917,176822.631,770723.723,0,173576.2,254518.613,0,229241.079,0,205829.718,169035.919,186246.415,670420.682,303766.315,0,1207745.112,687614.57,0,1232165.604,1246710.639,1252947.158,1125341.064,1155375.208,1335715.96,1157603.768,0,1099736.109,0,954317.512,0,1204778.912,0,1225974.982,0,1319347.295,1191310.376,1494428.93,1572050.359,0,0,0,0,0,798951.825,0
120,189.0654684,39.33394109,1829990.675,259188.852,0,0,192740.636,241256.902,537619.826,208089.429,564393.053,438781.947,327276.468,413532.138,1505778.046,171767.045,910368.28,136161.311,309232.59,305146.972,0,337260.084,201152.781,353190.747,0,293979.726,633629.817,465791.515,927540.048,1687012.105,1028403.471,998023.039,1466217.705,1407019.291,1580970.325,0,1434916.05,1561756.402,0,531807.986,1283067.892,1616846.74,1336818.726,1637160.778,0,0,1500221.069,777745.584,0,1496197.236,0,0,0,0,1451641.547,1016061.535,1366275.326,1008939.556,0
121,191.0655306,35.79234296,0,420832.589,358545.604,306612.083,274624.72,0,173003.517,338991.037,303976.747,460370.353,508768.003,309287.804,297727.444,166107.231,278646.293,0,224150.717,122434.28,0,407065.85,0,502475.875,0,452972.473,0,0,611430.658,483478.83,472301.749,442338.972,787044.933,374073.954,766918.546,696242.598,549872.46,614297.667,0,481364.572,599354.491,612608.099,419460.271,652074.978,0,0,503357.703,393717.596,589564.946,552868.614,675461.771,0,779606.84,754346.536,575008.022,481265.565,660654.403,478856.155,778227.76
122,191.0763359,38.50888646,969637.223,0,199850.527,195040.432,0,0,0,0,0,147395.582,130548.474,177066.814,848388.351,0,438306.163,0,0,134674.983,0,124606.017,0,0,0,0,388493.954,176024.467,0,0,0,0,0,0,0,554671.513,0,0,0,0,536783.874,0,0,0,780440.684,0,0,0,0,0,0,0,0,0,0,0,0,388701.492,0
123,191.0773435,39.35476585,922800.324,0,0,0,0,0,271479.212,0,282860.829,218856.564,161310.781,205825.379,768533.974,0,460159.208,0,141473.368,137758.926,0,163163.79,0,172077.868,0,140376.559,299259.211,228912.508,460594.425,849635.589,498585.569,501323.008,735766.539,705543.028,800893.142,0,706140.287,0,785257.451,261928.283,642732.636,792025.847,682730.15,792235.783,0,0,755915.326,382300.714,926371.685,758195.045,879626.802,960365.201,0,863543.234,723102.023,498674.761,683039.199,492000.508,863602.989
124,193.0537908,35.78937308,0,0,0,0,224199.136,299131.635,0,0,0,372853.129,410340.987,243543.51,224982.173,137900.231,224583.205,0,182474.429,0,0,0,0,400935.819,0,340840.107,0,491498.217,350346.849,0,0,227475.922,0,0,0,427209.737,283150.251,324920.041,0,0,311667.514,0,199605.502,322817.561,0,0,260802.186,200905.599,326658.619,306314.441,0,0,0,0,0,265648.603,344395.506,0,0
125,199.0293312,32.50573229,0,186635.558,145649.265,116259.962,0,0,0,0,109621.808,0,142757.032,0,0,0,0,0,166338.91,0,200701.935,0,0,0,0,193245.615,0,176878.881,154192.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140355.841,151225.882,143839.576,152676.53,141874.037,174889.512
126,201.042749,32.50643222,0,170104.086,121980.969,101864.946,0,0,0,0,0,0,97886.139,0,0,0,0,0,148347.182,0,176489.319,0,0,0,0,169989.511,0,141416.162,127299.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119926.041,130687.77,119368.608,130967.034,118344.645,140905.577
127,204.0642102,33.87419615,0,293060.052,0,117536.538,0,257040.365,0,112056.8,0,0,164114.791,0,0,150666.073,0,0,170179.072,0,225353.918,116332.976,0,396364.511,0,299059.212,0,148500.902,157700.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
